id,time,female,age,yincome,savings,retirement,meeting
3456,3,FALSE,70,59880.891725147,13755.0415446631,1363.15926021742,TRUE
3456,4,FALSE,71,61132.858489697,13614.6966790565,1349.25073056635,TRUE
3457,0,TRUE,72,52036.7518640515,8690.13756129659,173.802751225932,TRUE
3457,1,TRUE,73,53470.3348767997,8662.19425004156,164.58169075079,TRUE
3457,2,TRUE,74,54725.8139820548,13008.6922017993,2329.88953674473,TRUE
3457,3,TRUE,75,56082.7916004189,13667.7516120105,2461.59648861792,TRUE
3457,4,TRUE,76,57400.2065047114,13701.8134076379,2454.02929039005,TRUE
3458,0,TRUE,49,55034.3332296058,10071.2829810179,251.782074525446,FALSE
3458,1,TRUE,50,56313.4343514678,10924.8062641848,294.969769132988,FALSE
3458,2,TRUE,51,57739.338411309,11085.9529749713,299.320730324226,FALSE
3458,3,TRUE,52,59215.7117509768,11250.9852326856,292.525616049825,FALSE
3458,4,TRUE,53,60560.1640733847,11445.8710098697,309.038517266482,FALSE
3459,0,TRUE,65,50154.4512235837,8074.86664699697,0,TRUE
3459,1,TRUE,66,51566.1493770383,8663.11309534244,0,TRUE
3459,2,TRUE,67,52964.7995091237,12960.84087366,2062.10242588449,TRUE
3459,3,TRUE,68,54424.0070737453,13317.9187295564,2118.91441208595,TRUE
3459,4,TRUE,69,55766.1136162405,13925.1717497944,2215.52989701975,TRUE
3460,0,TRUE,76,75984.9305239095,21579.7202687903,1122.14545397709,TRUE
3460,1,TRUE,77,77229.4782078264,22705.466593101,1226.09519602745,TRUE
3460,2,TRUE,78,78508.4054995575,27533.4231770712,5784.8415545691,TRUE
3460,3,TRUE,79,79901.8840625998,28022.1254341134,5915.54125504241,TRUE
3460,4,TRUE,80,81323.9111138332,28276.8681036657,5969.3180741741,TRUE
3461,0,FALSE,22,31989.1085150654,2303.21581308471,20.7289423177624,FALSE
3461,1,FALSE,23,33409.6502326632,2839.82026977637,31.2380229675401,FALSE
3461,2,FALSE,24,34763.0563229124,2294.36171731222,18.3548937384977,FALSE
3461,3,FALSE,25,36102.2634012575,2996.48786230437,29.9648786230437,FALSE
3461,4,FALSE,26,37491.0963362051,3411.68976659467,37.5285874325413,FALSE
3462,0,FALSE,77,83940.6436051211,26693.1246664285,1227.88373465571,TRUE
3462,1,FALSE,78,85329.6539073648,26793.5113269125,1232.50152103798,TRUE
3462,2,FALSE,79,86587.0758415146,32011.8213684303,4677.00772618805,TRUE
3462,3,FALSE,80,87977.2575540837,31382.0765022852,4522.23626217829,TRUE
3462,4,FALSE,81,89163.2368724837,31626.796787838,4557.5010716735,TRUE
3463,0,TRUE,19,24091.5598568054,867.296154844993,6.93836923875995,FALSE
3463,1,TRUE,20,25550.6457760142,1328.63358035274,14.6149693838801,FALSE
3463,2,TRUE,21,27046.5067411471,1244.13931009277,12.4413931009277,FALSE
3463,3,TRUE,22,28485.3886107912,911.532435545319,6.38072704881724,FALSE
3463,4,TRUE,23,29919.9669666087,927.518975964871,6.49263283175409,FALSE
3464,0,TRUE,39,32390.9933878982,2332.15152392867,0,FALSE
3464,1,TRUE,40,33748.3166774382,2396.13048409811,0,FALSE
3464,2,TRUE,41,35093.7561263206,1965.25034307395,0,FALSE
3464,3,TRUE,42,36418.4351375465,2221.52454339034,0,FALSE
3464,4,TRUE,43,37791.0554896349,2380.836495847,0,FALSE
3465,0,FALSE,26,32326.0081474378,2650.7326680899,45.0624553575283,FALSE
3465,1,FALSE,27,33779.5517017701,2938.820998054,52.898777964972,FALSE
3465,2,FALSE,28,35136.9345604101,2705.54396115158,43.2887033784253,FALSE
3465,3,FALSE,29,36482.1651397034,3028.01970659538,51.4763350121215,FALSE
3465,4,FALSE,30,37982.4085156495,3304.46954086151,59.4804517355072,FALSE
3466,0,FALSE,25,36506.997546248,3468.16476689356,72.8314601047648,TRUE
3466,1,FALSE,26,37980.8121498397,3190.38822058654,57.4269879705577,TRUE
3466,2,FALSE,27,39335.3007709079,5377.39884226907,629.706947826676,TRUE
3466,3,FALSE,28,40770.2451255087,5736.6463185122,677.512378405952,TRUE
3466,4,FALSE,29,42181.4317179858,5344.66967150512,615.184940156247,TRUE
3467,0,FALSE,51,50005.7894160309,8400.97262189318,268.831123900582,TRUE
3467,1,FALSE,52,51413.1499746353,8843.06179563728,300.664101051668,TRUE
3467,2,FALSE,53,52731.6463757833,10741.7892402931,1386.79204495299,TRUE
3467,3,FALSE,54,53987.4535483708,10781.6557508593,1381.15725612314,TRUE
3467,4,FALSE,55,55461.5557541034,10687.812935572,1358.44794219884,TRUE
3468,0,TRUE,72,39643.2249023646,4558.97086377193,36.4717669101754,FALSE
3468,1,TRUE,73,41060.7994619169,4804.11353704428,38.4329082963542,FALSE
3468,2,TRUE,74,42477.7917934251,4884.94605624389,39.0795684499511,FALSE
3468,3,TRUE,75,43949.9010776486,5493.73763470607,49.4436387123546,FALSE
3468,4,TRUE,76,45352.9987981647,5759.83084736692,51.8384776263023,FALSE
3469,0,FALSE,47,52318.0245222956,9051.01824235715,371.091747936643,FALSE
3469,1,FALSE,48,53607.609166344,10078.2305232727,453.52037354727,FALSE
3469,2,FALSE,49,54973.6177479875,9455.46225265385,387.673952358808,FALSE
3469,3,FALSE,50,56221.0979612772,10063.5765350686,432.733791007951,FALSE
3469,4,FALSE,51,57602.2229293162,10656.4112419235,468.882094644634,FALSE
3470,0,FALSE,67,71743.294463217,18724.9998548996,861.349993325384,FALSE
3470,1,FALSE,68,73013.3792700311,18618.4117138579,837.828527123607,FALSE
3470,2,FALSE,69,74224.1694126351,18630.2665225714,819.731726993142,FALSE
3470,3,FALSE,70,75502.8974815725,18196.198293059,782.436526601536,FALSE
3470,4,FALSE,71,76752.2223582306,18650.79003305,801.983971421151,FALSE
3471,0,TRUE,77,68345.4203230514,16744.6279791476,569.317351291018,FALSE
3471,1,TRUE,78,69759.3001396838,16881.7506338035,573.979521549318,FALSE
3471,2,TRUE,79,71027.200766597,17401.6641878163,591.656582385753,FALSE
3471,3,TRUE,80,72330.5102439835,18082.6275609959,632.891964634856,FALSE
3471,4,TRUE,81,73502.1999752505,17567.0257940849,597.278876998886,FALSE
3472,0,TRUE,38,34093.2486668153,2863.83288801248,42.9574933201872,TRUE
3472,1,TRUE,39,35462.4521705901,2836.99617364721,39.7179464310609,TRUE
3472,2,TRUE,40,36823.9888285107,6138.805359215,1081.05908481623,TRUE
3472,3,TRUE,41,38198.1829858473,6711.67636805011,1195.36646502835,TRUE
3472,4,TRUE,42,39512.269086506,7100.61916598079,1264.63815692248,TRUE
3473,0,FALSE,54,46235.452048565,6472.9632867991,220.080751751169,FALSE
3473,1,FALSE,55,47652.9310219988,6242.53396388185,199.761086844219,FALSE
3473,2,FALSE,56,49077.057745381,6527.24868013567,208.871957764341,FALSE
3473,3,FALSE,57,50396.9102592401,6652.39215421969,212.87654893503,FALSE
3473,4,FALSE,58,51864.7672635144,7520.39125320958,263.213693862335,FALSE
3474,0,FALSE,83,81964.3881089998,25818.7822543349,1032.7512901734,FALSE
3474,1,FALSE,84,83144.288846078,24693.8537872852,913.672590129551,FALSE
3474,2,FALSE,85,84565.4655269807,25792.4669857291,1005.90621244344,FALSE
3474,3,FALSE,86,85989.8574322634,27086.805091163,1083.47220364652,FALSE
3474,4,FALSE,87,87355.34196672,29001.9735329511,1218.08288838394,FALSE
3475,0,FALSE,31,41609.161388324,5076.31768937552,86.2974007193839,TRUE
3475,1,FALSE,32,43063.8039765567,5210.72028116335,88.582244779777,TRUE
3475,2,FALSE,33,44487.3387550867,7594.28642916952,881.715781227255,TRUE
3475,3,FALSE,34,45833.9510600814,7915.83006311248,919.047806960669,TRUE
3475,4,FALSE,35,47285.7829652804,8213.85693158215,953.64947699383,TRUE
3476,0,FALSE,18,39751.2250333162,4372.63475366478,87.4526950732957,FALSE
3476,1,FALSE,19,41106.2144752065,4850.53330807436,106.711732777636,FALSE
3476,2,FALSE,20,42531.0436565335,5231.31836975362,120.320322504333,FALSE
3476,3,FALSE,21,43902.5796137956,5092.69923520029,106.946683939206,FALSE
3476,4,FALSE,22,45372.7012101186,4265.03391375114,72.5055765337694,FALSE
3477,0,FALSE,38,40268.2405148861,4832.18886178633,130.469099268231,TRUE
3477,1,FALSE,39,41599.9755735032,5324.79687340841,154.419109328844,TRUE
3477,2,FALSE,40,43075.6779953056,7525.60920279984,956.5238835076,TRUE
3477,3,FALSE,41,44455.5228025272,7855.58836997443,1006.32065510365,TRUE
3477,4,FALSE,42,45860.1311892656,7599.33062829186,950.695401104193,TRUE
3478,0,FALSE,50,34696.4882777525,3157.38043327547,44.2033260658566,FALSE
3478,1,FALSE,51,36190.2003757127,3076.16703193558,39.9901714151625,FALSE
3478,2,FALSE,52,37525.3490369391,3227.18001717676,41.9533402232979,FALSE
3478,3,FALSE,53,38837.7761913355,3340.04875245486,43.4206337819131,FALSE
3478,4,FALSE,54,40242.9802730354,3018.22352047766,33.2004587252542,FALSE
3479,0,TRUE,19,20356.3008810763,549.620123789059,0,TRUE
3479,1,TRUE,20,21780.0299670835,762.301048847923,0,TRUE
3479,2,TRUE,21,23276.1409856843,2437.16772220942,387.759522799867,TRUE
3479,3,TRUE,22,24768.1436997786,2642.92667806918,420.496290897079,TRUE
3479,4,TRUE,23,26199.4579706948,2533.66290924409,403.112150087712,TRUE
3480,0,FALSE,75,47273.3648329591,6854.63790077906,68.5463790077906,FALSE
3480,1,FALSE,76,48654.581614791,7249.53266060386,72.4953266060386,FALSE
3480,2,FALSE,77,49952.5439137825,7492.88158706738,74.9288158706738,FALSE
3480,3,FALSE,78,51270.601228753,8613.46100643051,94.7480710707356,FALSE
3480,4,FALSE,79,52745.6560724963,9599.70940519432,115.196512862332,FALSE
3481,0,TRUE,79,50382.761961473,8413.921247566,277.659401169678,FALSE
3481,1,TRUE,80,51728.9235528436,8690.45915687773,286.785152176965,FALSE
3481,2,TRUE,81,53202.753275405,8246.42675768777,255.639229488321,FALSE
3481,3,TRUE,82,54696.0741049579,7712.14644879906,215.940100566374,FALSE
3481,4,TRUE,83,56163.206218656,7413.5432208626,192.752123742427,FALSE
3482,0,TRUE,79,59891.3258359895,12517.2870997218,563.277919487481,TRUE
3482,1,TRUE,80,61133.7338374745,12593.5491705197,554.116163502869,TRUE
3482,2,TRUE,81,62427.8093636334,17960.8985129667,3701.78641944143,TRUE
3482,3,TRUE,82,63840.2037840003,18622.6146544081,3856.79039743045,TRUE
3482,4,TRUE,83,65101.0842082793,18469.6132381572,3788.16419230263,TRUE
3483,0,FALSE,21,23139.2396822543,624.759471420867,0,TRUE
3483,1,FALSE,22,24547.0957464057,834.601255377794,0,TRUE
3483,2,FALSE,23,25950.9046480989,2457.72433036529,243.566671108964,TRUE
3483,3,FALSE,24,27367.7941997904,3276.10810755192,324.670564591316,TRUE
3483,4,FALSE,25,28802.9292005913,3275.08579568719,324.569250910748,TRUE
3484,0,TRUE,73,69809.7534908281,17941.1066471428,861.173119062856,TRUE
3484,1,TRUE,74,71136.4102178603,18353.193836208,899.30649797419,TRUE
3484,2,TRUE,75,72385.0567904387,24155.3778426663,5026.79496625555,TRUE
3484,3,TRUE,76,73885.9342062318,24804.0025484118,5161.77540113293,TRUE
3484,4,TRUE,77,75334.1597727162,25064.1790831059,5215.91879327758,TRUE
3485,0,FALSE,73,91165.3081690036,32454.8497081653,714.006693579636,FALSE
3485,1,FALSE,74,92258.7530599106,31921.5285587291,670.35209973331,FALSE
3485,2,FALSE,75,93454.661812021,30466.2197507189,609.324395014377,FALSE
3485,3,FALSE,76,94890.6694283944,31029.248903085,651.614226964784,FALSE
3485,4,FALSE,77,96119.7502955512,31238.9188460541,624.778376921083,FALSE
3486,0,FALSE,54,54085.2557006063,9464.9197476061,198.763314699728,FALSE
3486,1,FALSE,55,55382.4498466619,11353.4022185657,283.835055464142,FALSE
3486,2,FALSE,56,56726.3145075259,11231.8102724901,269.563446539763,FALSE
3486,3,FALSE,57,58087.0395708372,11152.7115976007,256.512366744817,FALSE
3486,4,FALSE,58,59403.7398335844,10752.0769098788,236.545692017333,FALSE
3487,0,FALSE,76,56088.556286595,10656.825694453,0,FALSE
3487,1,FALSE,77,57338.0808974195,10951.5734514071,0,FALSE
3487,2,FALSE,78,58668.4672175713,10853.6664352507,0,FALSE
3487,3,FALSE,79,60091.3408772228,11837.9941528129,0,FALSE
3487,4,FALSE,80,61377.1343731743,12029.9183371422,0,FALSE
3488,0,FALSE,69,68655.6530151231,17095.2576007657,752.191334433689,TRUE
3488,1,FALSE,70,69972.7535193111,16793.4608446347,722.118816319291,TRUE
3488,2,FALSE,71,71342.659489179,21453.2151245014,3091.46233103049,TRUE
3488,3,FALSE,72,72574.7814360785,24363.8397894019,3657.07371461353,TRUE
3488,4,FALSE,73,73800.7851097343,25218.222137569,3810.53687903933,TRUE
3489,0,FALSE,77,55289.8514857574,10118.0428218936,424.957798519531,FALSE
3489,1,FALSE,78,56783.2740830562,9255.67367553816,351.71559967045,FALSE
3489,2,FALSE,79,58110.689773723,9297.71036379568,344.01528346044,FALSE
3489,3,FALSE,80,59434.6721454478,11411.457051926,502.104110284743,FALSE
3489,4,FALSE,81,60883.055925589,12785.4417443737,626.486645474311,FALSE
3490,0,FALSE,64,66665.1613479297,15932.9735621552,0,FALSE
3490,1,FALSE,65,68076.0866004385,16406.3368707057,0,FALSE
3490,2,FALSE,66,69290.0579141895,16698.9039573197,0,FALSE
3490,3,FALSE,67,70524.55546578,17631.138866445,0,FALSE
3490,4,FALSE,68,71915.7926096896,18482.3587006902,0,FALSE
3491,0,TRUE,55,33909.4829978811,2848.39657182201,48.4227417209743,TRUE
3491,1,TRUE,56,35253.129630182,3243.28792597675,58.3791826675815,TRUE
3491,2,TRUE,57,36714.8421650347,5753.46145836746,1013.19905335841,TRUE
3491,3,TRUE,58,38130.9433376952,6318.55247853357,1125.35011019238,TRUE
3491,4,TRUE,59,39614.6942290263,6485.19054184344,1148.54357841695,TRUE
3492,0,FALSE,50,42363.0026745621,5295.37533432026,0,TRUE
3492,1,FALSE,51,43815.6986530343,5170.25244105805,0,TRUE
3492,2,FALSE,52,45137.1409761463,7298.97774791382,723.347077861065,TRUE
3492,3,FALSE,53,46475.5245864772,8259.01172738277,818.488863146639,TRUE
3492,4,FALSE,54,47857.7067484049,7978.19997271408,790.65971101274,TRUE
3493,0,FALSE,31,18882.2411679121,339.880341022418,0,FALSE
3493,1,FALSE,32,20342.7264551402,122.056358730841,0,FALSE
3493,2,FALSE,33,21813.0021916706,43.6260043833411,0,FALSE
3493,3,FALSE,34,23281.0078309342,46.5620156618685,0,FALSE
3493,4,FALSE,35,24720.5083981595,148.323050388957,0,FALSE
3494,0,FALSE,30,46900.2873726485,6706.74109428873,0,FALSE
3494,1,FALSE,31,48312.7079497647,6377.27744936894,0,FALSE
3494,2,FALSE,32,49637.9144957053,6055.82556847605,0,FALSE
3494,3,FALSE,33,51035.1913759041,6379.39892198801,0,FALSE
3494,4,FALSE,34,52516.0296020085,5776.76325622094,0,FALSE
3495,0,TRUE,73,88988.7081762433,30256.1607799227,1936.39428991505,FALSE
3495,1,TRUE,74,90465.8785079612,30667.9328141988,1962.74770010873,FALSE
3495,2,TRUE,75,91627.7384502033,31978.080719121,2110.55332746198,FALSE
3495,3,TRUE,76,92967.4725923831,31237.0707910407,1967.93545983557,FALSE
3495,4,TRUE,77,94247.3953934294,30253.4139212908,1845.45824919874,FALSE
3496,0,TRUE,76,86372.5329387905,27898.3281392293,2008.67962602451,TRUE
3496,1,TRUE,77,87783.2574339934,28529.5586660479,2054.12822395545,TRUE
3496,2,TRUE,78,89030.921333604,33983.6984567657,7751.76720857436,TRUE
3496,3,TRUE,79,90101.6064190626,33671.5732674227,7613.22752023883,TRUE
3496,4,TRUE,80,91490.9370472154,34282.2663574364,7785.58903232638,TRUE
3497,0,FALSE,55,48931.6390614825,7437.60913734535,252.878710669742,FALSE
3497,1,FALSE,56,50301.2725613435,7645.79342932421,259.956976597023,FALSE
3497,2,FALSE,57,51665.0077942567,7543.09113796148,248.922007552729,FALSE
3497,3,FALSE,58,52948.3291628342,8312.88767856496,290.951068749774,FALSE
3497,4,FALSE,59,54212.5984971814,8402.95276706312,294.103346847209,FALSE
3498,0,TRUE,41,46192.770721771,6605.56621321325,112.294625624625,TRUE
3498,1,TRUE,42,47602.3915818766,7140.35873728148,121.386098533785,TRUE
3498,2,TRUE,43,48964.97046115,11051.7215005061,1957.28771235927,TRUE
3498,3,TRUE,44,50320.4924875579,12062.1587876751,2160.3630183571,TRUE
3498,4,TRUE,45,51684.3611322452,12027.2967007183,2142.09183407956,TRUE
3499,0,FALSE,33,30097.7568730494,2287.42952235175,0,TRUE
3499,1,FALSE,34,31595.2472143817,2243.2625522211,0,TRUE
3499,2,FALSE,35,33025.1381333634,4085.4305871682,404.876460662862,TRUE
3499,3,FALSE,36,34494.2933212342,4060.20915538218,402.376953250731,TRUE
3499,4,FALSE,37,35837.3435953673,3967.4337550036,393.182677411156,TRUE
3500,0,TRUE,43,41798.5669602755,5308.41800395499,0,FALSE
3500,1,TRUE,44,43228.7566657148,4841.62074656005,0,FALSE
3500,2,TRUE,45,44708.1498635827,5320.26983376634,0,FALSE
3500,3,TRUE,46,46163.3284417523,5216.45611391801,0,FALSE
3500,4,TRUE,47,47477.4590264646,5175.04303388464,0,FALSE
3501,0,TRUE,55,62969.3206373915,14042.1585021383,659.9814496005,FALSE
3501,1,TRUE,56,64272.6258245963,12918.7977907438,555.508305001985,FALSE
3501,2,TRUE,57,65650.0159390197,13326.953235621,573.058989131703,FALSE
3501,3,TRUE,58,66876.4742624452,13308.4183782266,572.261990263743,FALSE
3501,4,TRUE,59,68309.1076261566,13115.3486642221,537.729295233105,FALSE
3502,0,TRUE,57,42182.6511062923,5610.29259713688,67.3235111656426,FALSE
3502,1,TRUE,58,43611.8643201229,6018.43727617696,78.2396845903005,FALSE
3502,2,TRUE,59,45089.4014639582,5861.62219031456,70.3394662837747,FALSE
3502,3,TRUE,60,46376.0831364342,5611.50605950854,61.7265666545939,FALSE
3502,4,TRUE,61,47785.6159476143,5734.27391371372,63.0770130508509,FALSE
3503,0,FALSE,70,55385.4148992038,10412.4580010503,281.136366028359,TRUE
3503,1,FALSE,71,56856.1599306816,10973.2388666216,307.250688265404,TRUE
3503,2,FALSE,72,58110.1457810683,14975.3734335689,1933.35842691577,TRUE
3503,3,FALSE,73,59408.0896512118,15606.9027028381,2014.89044613398,TRUE
3503,4,FALSE,74,60696.8007134078,16673.8173313303,2202.65326377373,TRUE
3504,0,FALSE,51,48550.8161463191,7768.13058341105,240.812048085743,TRUE
3504,1,FALSE,52,49933.5043884164,9037.96429430336,316.328750300618,TRUE
3504,2,FALSE,53,51306.0420287725,12041.8713977339,1614.84528282524,TRUE
3504,3,FALSE,54,52645.8653035412,12251.0451556439,1642.89601058134,TRUE
3504,4,FALSE,55,53962.2465325067,11855.8666717592,1566.18984726116,TRUE
3505,0,FALSE,53,55777.6846324811,10374.6493416415,425.360623007301,FALSE
3505,1,FALSE,54,57087.0805731086,10446.9357448789,417.877429795155,FALSE
3505,2,FALSE,55,58582.4949303277,10251.9366128073,389.573591286679,FALSE
3505,3,FALSE,56,59951.3724738377,10851.1984177646,434.047936710585,FALSE
3505,4,FALSE,57,61169.7603218502,12295.1218246919,540.985360286443,FALSE
3506,0,TRUE,19,16710.7641693746,150.396877524372,0.300793755048744,FALSE
3506,1,TRUE,20,18190.1078637202,181.901078637202,0.363802157274404,FALSE
3506,2,TRUE,21,19649.1912246881,334.036250819698,1.00210875245909,FALSE
3506,3,TRUE,22,21118.9246625311,147.832472637717,0.147832472637717,FALSE
3506,4,TRUE,23,22520.5476553892,563.01369138473,2.81506845692365,FALSE
3507,0,FALSE,69,82633.5987218083,25451.148406317,0,TRUE
3507,1,FALSE,70,83888.9249670579,23488.8989907762,23.4888989907762,TRUE
3507,2,FALSE,71,85167.5647018968,28080.3160128477,2782.83003933176,TRUE
3507,3,FALSE,72,86519.0455119575,28612.4273253763,2835.56361056705,TRUE
3507,4,FALSE,73,87590.9539090447,28704.1417436421,2844.65274040708,TRUE
3508,0,TRUE,40,55585.7700204049,10394.5389938157,353.414325789734,FALSE
3508,1,TRUE,41,57039.2272198882,10324.1001267998,330.371204057592,FALSE
3508,2,TRUE,42,58504.4293558253,9887.24856113448,296.617456834034,FALSE
3508,3,TRUE,43,59889.4590619743,10001.5396633497,300.046189900491,FALSE
3508,4,TRUE,44,61315.0297457261,10914.0752947392,349.250409431656,FALSE
3509,0,FALSE,48,33994.908684543,2923.5621468707,46.7769943499311,FALSE
3509,1,FALSE,49,35440.3040691216,3402.26919063567,61.2408454314421,FALSE
3509,2,FALSE,50,36850.7905114774,3169.16798398706,50.7066877437929,FALSE
3509,3,FALSE,51,38323.7995528707,3525.78955886411,59.9384225006898,FALSE
3509,4,FALSE,52,39802.6053212339,3303.61624166241,52.8578598665986,FALSE
3510,0,FALSE,66,40254.8675307565,4750.07436862926,38.0005949490341,TRUE
3510,1,FALSE,67,41742.0713596919,4633.3699209258,32.4335894464806,TRUE
3510,2,FALSE,68,43054.0812922465,7220.45754520726,773.32918837527,TRUE
3510,3,FALSE,69,44387.8228126673,7621.68621466303,816.301789399574,TRUE
3510,4,FALSE,70,45733.156311786,7486.82372877001,801.857677498778,TRUE
3511,0,FALSE,67,69646.6600761374,16924.1383985014,270.786214376022,FALSE
3511,1,FALSE,68,70899.4496115778,15810.5772633818,237.158658950728,FALSE
3511,2,FALSE,69,72383.6217841261,15707.2459271554,235.60868890733,FALSE
3511,3,FALSE,70,73808.7985018993,15942.7004764102,239.140507146154,FALSE
3511,4,FALSE,71,74956.4009843478,15515.97500376,217.22365005264,FALSE
3512,0,TRUE,76,82504.244778777,25741.3243709784,437.602514306633,TRUE
3512,1,TRUE,77,83858.6206801262,26163.8896521994,444.786124087389,TRUE
3512,2,TRUE,78,85261.6463641891,32374.4176846976,5701.21649176264,TRUE
3512,3,TRUE,79,86589.6947934973,33051.865950026,5820.51683749308,TRUE
3512,4,TRUE,80,87734.4030962863,34717.0904127925,6148.48414979631,TRUE
3513,0,FALSE,37,56197.2617266228,10902.2687749648,0,FALSE
3513,1,FALSE,38,57600.6419994386,11001.7226218928,0,FALSE
3513,2,FALSE,39,59041.6486305413,11690.2464288472,0,FALSE
3513,3,FALSE,40,60304.3278815627,12121.1699041941,0,FALSE
3513,4,FALSE,41,61695.5446724658,11475.3713090786,0,FALSE
3514,0,TRUE,24,15478.1738840699,170.259912724769,0.340519825449538,TRUE
3514,1,TRUE,25,16913.3067344961,152.219760610465,0.152219760610465,TRUE
3514,2,TRUE,26,18335.0232031193,1333.07888253624,212.096207674301,TRUE
3514,3,TRUE,27,19819.4692778209,1678.84167722735,270.465622494585,TRUE
3514,4,TRUE,28,21255.800453309,2183.11294769835,358.25433305695,TRUE
3515,0,FALSE,30,40467.7411877273,4856.12894252728,38.8490315402182,FALSE
3515,1,FALSE,31,41831.7377237337,5563.62111725658,50.0725900553092,FALSE
3515,2,FALSE,32,43201.8693225488,5832.25235854409,52.4902712268968,FALSE
3515,3,FALSE,33,44608.7015730438,5843.73990606874,52.5936591546187,FALSE
3515,4,FALSE,34,46089.8326460387,6222.12740721523,49.7770192577218,FALSE
3516,0,TRUE,35,35095.323146442,3088.38843688689,27.795495931982,FALSE
3516,1,TRUE,36,36541.0942896975,3252.15739178308,29.2694165260477,FALSE
3516,2,TRUE,37,37936.5378783546,3110.79610602508,24.8863688482006,FALSE
3516,3,TRUE,38,39305.3684776245,2829.98653038896,19.8099057127227,FALSE
3516,4,TRUE,39,40615.4970753555,3533.54824555592,31.8019342100033,FALSE
3517,0,TRUE,35,31050.6772793306,2142.49673227381,14.9974771259167,FALSE
3517,1,TRUE,36,32476.6953495246,2240.8919791172,15.6862438538204,FALSE
3517,2,TRUE,37,33839.3745275795,2131.88059523751,12.791283571425,FALSE
3517,3,TRUE,38,35328.9681443169,2331.71189752492,13.9902713851495,FALSE
3517,4,TRUE,39,36655.9213583125,2272.66712421537,13.6360027452922,FALSE
3518,0,TRUE,18,38263.66316686,4055.94829568716,52.7273278439331,TRUE
3518,1,TRUE,19,39643.2697259564,3686.82408451395,40.5550649296534,TRUE
3518,2,TRUE,20,41085.2572764378,6479.42000986907,1095.6862425918,TRUE
3518,3,TRUE,21,42472.613853225,6485.85235677801,1096.77396865446,TRUE
3518,4,TRUE,22,43854.4601011809,7047.70520679163,1198.83240586864,TRUE
3519,0,FALSE,78,56025.9274156716,10813.0039912246,356.829131710412,TRUE
3519,1,FALSE,79,57482.0957087553,10806.633993246,356.618921777118,TRUE
3519,2,FALSE,80,58724.2266190941,14252.7627755935,1882.82585934682,TRUE
3519,3,FALSE,81,60170.0028752108,15205.362376658,2039.0773905969,TRUE
3519,4,FALSE,82,61495.297742183,15909.2450447016,2149.37907420945,TRUE
3520,0,TRUE,73,69791.1317041141,17447.7829260285,505.985704854827,FALSE
3520,1,TRUE,74,71281.4714526295,17036.2716771785,459.979335283818,FALSE
3520,2,TRUE,75,72733.9784549561,18328.9625706489,531.539914548819,FALSE
3520,3,TRUE,76,73927.9837321319,18408.0679493008,515.425902580423,FALSE
3520,4,TRUE,77,75243.3059463687,18208.8800390212,509.848641092594,FALSE
3521,0,FALSE,42,57143.5944218944,11371.575289957,0,FALSE
3521,1,FALSE,43,58476.0337003817,11402.8265715744,0,FALSE
3521,2,FALSE,44,59944.8090507733,11569.3481467992,0,FALSE
3521,3,FALSE,45,61204.5023837524,11445.2419457617,0,FALSE
3521,4,FALSE,46,62665.6225483916,11843.802661646,0,FALSE
3522,0,TRUE,51,71537.7807751725,19100.5874669711,0,FALSE
3522,1,TRUE,52,72900.8525530187,18371.0148433607,18.3710148433607,FALSE
3522,2,TRUE,53,74103.7029896344,18303.6146384397,0,FALSE
3522,3,TRUE,54,75535.1102587385,18959.3126749434,0,FALSE
3522,4,TRUE,55,76749.2322744481,18880.3111395142,0,FALSE
3523,0,FALSE,39,47663.5980316693,7244.86690081374,137.652471115461,TRUE
3523,1,FALSE,40,48940.5783776967,7487.9084917876,142.270261343964,TRUE
3523,2,FALSE,41,50426.9992307937,9969.75519906506,1167.48344341393,TRUE
3523,3,FALSE,42,51813.9651510198,11383.8748762177,1367.23204380749,TRUE
3523,4,FALSE,43,53126.6856913367,11937.9217919428,1433.7744737963,TRUE
3524,0,TRUE,69,60520.8733705456,13314.59214152,0,FALSE
3524,1,TRUE,70,62009.7271180952,14758.3150541067,0,FALSE
3524,2,TRUE,71,63216.2192983031,15614.4061666809,0,FALSE
3524,3,TRUE,72,64535.984386129,15682.2442058293,0,FALSE
3524,4,TRUE,73,65881.657419003,14559.8462895997,0,FALSE
3525,0,FALSE,69,44739.1176219285,5995.04176133841,107.910751704091,FALSE
3525,1,FALSE,70,46018.5867840755,6212.50921585019,111.825165885303,FALSE
3525,2,FALSE,71,47333.4115849842,6342.67715238788,114.168188742982,FALSE
3525,3,FALSE,72,48802.6949882886,6393.15304346581,108.683601738919,FALSE
3525,4,FALSE,73,50284.8542191225,6386.17648582855,108.565000259085,FALSE
3526,0,FALSE,36,43403.8335758779,5946.32519989528,0,TRUE
3526,1,FALSE,37,44886.9831443152,6284.17764020413,0,TRUE
3526,2,FALSE,38,46268.9327020786,8870.06402486733,879.045684810066,TRUE
3526,3,FALSE,39,47661.3416900462,8708.04607047615,862.989297475089,TRUE
3526,4,FALSE,40,49142.928348505,7946.74037224956,787.541985373256,TRUE
3527,0,TRUE,43,52568.7909814976,9199.53842176208,377.181075292245,FALSE
3527,1,TRUE,44,53832.0493663434,8666.95994798129,329.344478023289,FALSE
3527,2,TRUE,45,55141.9499757754,8271.2924963663,289.495237372821,FALSE
